request,latency,mem
epigenomics_7530_entry_0,1.0,1.0
epigenomics_7530_fastqSplit_0,60.78968196785127,103.9044153613543
epigenomics_7530_fastqSplit_1,67.91812197239747,112.9157377616017
epigenomics_7530_filterContams_0,19.202744514980736,70.8081498222041
epigenomics_7530_filterContams_1,17.580320194652572,49.088000999220746
epigenomics_7530_filterContams_2,20.78799184712457,78.08633136027133
epigenomics_7530_filterContams_3,17.551333844112925,67.34879623069264
epigenomics_7530_filterContams_4,23.493326508266126,70.76560067396575
epigenomics_7530_filterContams_5,22.4915213156226,66.6519132080249
epigenomics_7530_filterContams_6,21.003627072059473,62.659480781841324
epigenomics_7530_filterContams_7,16.691876450936835,53.956768388130236
epigenomics_7530_filterContams_8,14.679414562387537,78.56872262493768
epigenomics_7530_filterContams_9,17.96919879039348,59.616989988527955
epigenomics_7530_filterContams_10,23.03907128112548,72.37767966596894
epigenomics_7530_filterContams_11,17.35085498483411,73.07775721862056
epigenomics_7530_filterContams_12,23.10564541201211,69.65993488665012
epigenomics_7530_filterContams_13,23.895069650804786,61.203987995874016
epigenomics_7530_filterContams_14,19.765162607171085,60.24876475877474
epigenomics_7530_filterContams_15,23.61177668282678,73.14663196797932
epigenomics_7530_filterContams_16,18.61371565125808,73.50622853224834
epigenomics_7530_filterContams_17,18.742257173829003,68.5640558089176
epigenomics_7530_filterContams_18,17.08562112850197,58.76908701734257
epigenomics_7530_filterContams_19,25.105905362658795,65.14940337797286
epigenomics_7530_filterContams_20,15.918439287712136,66.4855309637039
epigenomics_7530_filterContams_21,29.94496258140849,79.62576736036057
epigenomics_7530_filterContams_22,19.04404620643754,72.47342154161338
epigenomics_7530_filterContams_23,21.092088786199206,74.53768996118896
epigenomics_7530_filterContams_24,19.00486940359869,68.45659659946199
epigenomics_7530_filterContams_25,20.480293034238585,60.62547450495144
epigenomics_7530_filterContams_26,16.28618238616967,69.51466084733855
epigenomics_7530_filterContams_27,20.333921881813968,56.34567237616374
epigenomics_7530_filterContams_28,20.59372203643458,67.73380228840395
epigenomics_7530_filterContams_29,22.404459653724775,57.53920800991793
epigenomics_7530_filterContams_30,23.10791432324173,64.26172546915053
epigenomics_7530_filterContams_31,20.09771444675087,75.23818088037049
epigenomics_7530_filterContams_32,21.672475987320762,53.10060037551748
epigenomics_7530_filterContams_33,19.136475473331,57.208717697809206
epigenomics_7530_filterContams_34,19.678264363908614,71.27226716452144
epigenomics_7530_filterContams_35,17.920627115235465,55.447451913454344
epigenomics_7530_filterContams_36,21.50326365898343,57.04782165481438
epigenomics_7530_filterContams_37,21.825062293560077,62.53379155598727
epigenomics_7530_filterContams_38,16.79960405580258,77.81600640442029
epigenomics_7530_filterContams_39,22.922461567494718,65.46630835734045
epigenomics_7530_filterContams_40,22.82624187251441,68.13803354534015
epigenomics_7530_filterContams_41,21.031914105633927,56.399405522319455
epigenomics_7530_filterContams_42,15.734714985532298,72.3044731436195
epigenomics_7530_filterContams_43,21.991803849110564,66.7262074254214
epigenomics_7530_filterContams_44,21.201239821427457,78.65132679500462
epigenomics_7530_filterContams_45,17.527722495053855,83.27359096559655
epigenomics_7530_filterContams_46,20.95086984463822,66.07719877454659
epigenomics_7530_filterContams_47,17.444787246201766,61.8229157091224
epigenomics_7530_filterContams_48,24.012508305878338,56.82578667416771
epigenomics_7530_filterContams_49,20.09846389671106,61.771008615087084
epigenomics_7530_filterContams_50,20.028656708679826,55.259615470060716
epigenomics_7530_filterContams_51,16.04113210471556,79.43640177896302
epigenomics_7530_filterContams_52,18.000506575633523,74.73994746735401
epigenomics_7530_filterContams_53,19.52796658802302,72.32091330055208
epigenomics_7530_filterContams_54,21.257424106057417,65.84579897543802
epigenomics_7530_filterContams_55,21.052856433489886,73.92823227016238
epigenomics_7530_filterContams_56,14.387821376015175,62.34084904891458
epigenomics_7530_filterContams_57,15.448226527250595,61.60799554184356
epigenomics_7530_filterContams_58,21.641600772776666,72.69229027217321
