request,latency,mem
epigenomics_3029_entry_0,1.0,1.0
epigenomics_3029_fastqSplit_0,69.52457746573661,94.16624379498748
epigenomics_3029_fastqSplit_1,63.49585716295136,99.31496039142642
epigenomics_3029_filterContams_0,20.50709817607595,51.553657946902106
epigenomics_3029_filterContams_1,27.261012890481922,68.82989334100326
epigenomics_3029_filterContams_2,22.814035372099163,51.57593739147114
epigenomics_3029_filterContams_3,21.741578498680294,84.42454149124093
epigenomics_3029_filterContams_4,22.501669724039523,75.15362473947589
epigenomics_3029_filterContams_5,23.442497759078204,65.5448101687422
epigenomics_3029_filterContams_6,19.88677685104926,63.65784494322121
epigenomics_3029_filterContams_7,16.565658390514173,71.64120396987494
epigenomics_3029_filterContams_8,17.24986757812079,66.80363098787015
epigenomics_3029_filterContams_9,25.785748920869434,62.90131123297061
epigenomics_3029_filterContams_10,20.71835035554724,54.23102616352911
epigenomics_3029_filterContams_11,18.514308256079847,57.9261468025693
epigenomics_3029_filterContams_12,21.3805929596326,64.47849171962164
epigenomics_3029_filterContams_13,17.307999305748062,62.20479061833063
epigenomics_3029_filterContams_14,13.899645331958455,72.51256704405908
epigenomics_3029_filterContams_15,16.36995452371317,55.131246546743554
epigenomics_3029_filterContams_16,15.162191077138818,60.417771218835625
epigenomics_3029_filterContams_17,21.311800966546237,73.65746672999154
epigenomics_3029_filterContams_18,21.32180136681123,58.92310268638684
epigenomics_3029_filterContams_19,18.90655442354178,65.78604416919767
epigenomics_3029_filterContams_20,24.127622605740118,68.32115606519291
epigenomics_3029_filterContams_21,20.688797174866547,76.54502165622819
epigenomics_3029_filterContams_22,16.684316985850273,74.1846151694571
epigenomics_3029_filterContams_23,18.518673686742073,62.434222865134956
epigenomics_3029_filterContams_24,15.876410107615708,64.68907790380753
epigenomics_3029_filterContams_25,22.20528351705456,73.18715661893125
epigenomics_3029_filterContams_26,23.99386730863491,60.91619800085619
epigenomics_3029_filterContams_27,25.485731991487043,54.18694692770612
epigenomics_3029_filterContams_28,22.925277434565913,80.86155925569001
epigenomics_3029_filterContams_29,21.238113060438508,59.9572743257246
epigenomics_3029_filterContams_30,23.52771447779777,57.1267352076967
epigenomics_3029_filterContams_31,20.422870158313174,70.20389622606264
epigenomics_3029_filterContams_32,15.997610817679504,59.49067311458052
epigenomics_3029_filterContams_33,16.918022595026873,65.24962053027741
epigenomics_3029_filterContams_34,19.673048883824283,65.54500177742132
epigenomics_3029_filterContams_35,22.875649361286893,59.038460918980114
epigenomics_3029_filterContams_36,25.591772808477838,54.949413334111625
epigenomics_3029_filterContams_37,25.451942423115106,58.152365606368335
epigenomics_3029_filterContams_38,16.832130955684026,75.38777538235018
epigenomics_3029_filterContams_39,20.43275035435162,59.246426062232736
epigenomics_3029_filterContams_40,15.402178697826688,65.19022679787174
epigenomics_3029_filterContams_41,16.457692264989284,57.49857392922127
epigenomics_3029_filterContams_42,16.25388497392774,68.98010463541286
epigenomics_3029_filterContams_43,20.495342476520886,66.53049373512947
epigenomics_3029_filterContams_44,24.304913454396335,64.2703082716211
epigenomics_3029_filterContams_45,20.059100524572802,63.06433666672799
epigenomics_3029_filterContams_46,21.990296804632138,68.96859619024933
epigenomics_3029_filterContams_47,17.212089228630017,69.94785248291643
epigenomics_3029_filterContams_48,19.365456939489743,73.10792441168229
