request,latency,mem
epigenomics_7284_entry_0,1.0,1.0
epigenomics_7284_fastqSplit_0,67.18362049725461,110.31467186488284
epigenomics_7284_fastqSplit_1,58.37189202357117,98.27458603195294
epigenomics_7284_filterContams_0,12.417322957850477,67.03632315142555
epigenomics_7284_filterContams_1,23.849995661012656,61.38244666099714
epigenomics_7284_filterContams_2,22.710271100170097,74.51244581967873
epigenomics_7284_filterContams_3,22.170291580547666,58.093430940330265
epigenomics_7284_filterContams_4,18.928102058065246,78.41304277642817
epigenomics_7284_filterContams_5,17.81373572240671,66.68089028665516
epigenomics_7284_filterContams_6,21.550190583938587,54.98777711665424
epigenomics_7284_filterContams_7,22.328721037239504,64.66302825066951
epigenomics_7284_filterContams_8,21.091240785817586,65.12183288976898
epigenomics_7284_filterContams_9,17.42756253952085,63.74366860056822
epigenomics_7284_filterContams_10,24.849164507547126,57.53294160578612
epigenomics_7284_filterContams_11,22.999378278922386,60.10358854818637
epigenomics_7284_filterContams_12,21.106468659506103,83.94588209977118
epigenomics_7284_filterContams_13,20.875108943886524,68.67890778684401
epigenomics_7284_filterContams_14,24.741008594011465,61.08889258373835
epigenomics_7284_filterContams_15,16.932451738412123,65.34065730600967
epigenomics_7284_filterContams_16,14.819392894138321,67.92414712634461
epigenomics_7284_filterContams_17,18.91671877548664,58.29100376345669
epigenomics_7284_filterContams_18,18.055934680304063,67.63845175216737
epigenomics_7284_filterContams_19,13.06958355613893,63.924779990146455
epigenomics_7284_filterContams_20,21.598956244875726,52.26601793011794
epigenomics_7284_filterContams_21,21.03155761042375,64.0917739449604
epigenomics_7284_filterContams_22,20.598904182273326,65.46289111303336
epigenomics_7284_filterContams_23,13.75411265548265,63.29687043644943
epigenomics_7284_filterContams_24,20.292048331390266,71.06234562264969
epigenomics_7284_filterContams_25,20.308232922879554,76.18054866751167
epigenomics_7284_filterContams_26,24.08407369543941,60.18336088583871
epigenomics_7284_filterContams_27,21.892810184353642,75.28025452137278
epigenomics_7284_filterContams_28,19.963893259113686,66.85935540126908
epigenomics_7284_filterContams_29,20.72990240349055,74.78699137456528
epigenomics_7284_filterContams_30,23.049737048208957,58.31986459138284
epigenomics_7284_filterContams_31,21.730155292224374,80.84913790583767
epigenomics_7284_filterContams_32,22.634501966751422,66.02848091602219
epigenomics_7284_filterContams_33,17.020272660583696,75.00607326424131
epigenomics_7284_filterContams_34,20.42107604073641,57.884657158098946
epigenomics_7284_filterContams_35,19.44057572643765,52.43769734728534
epigenomics_7284_filterContams_36,27.960189563017387,61.27649188120065
epigenomics_7284_filterContams_37,20.162399037627498,80.67823512100337
epigenomics_7284_filterContams_38,22.182593995733487,69.30406303794871
epigenomics_7284_filterContams_39,17.417274129882646,74.60590715060052
epigenomics_7284_filterContams_40,19.859759415772732,59.13603387740951
