request,latency,mem
epigenomics_9197_entry_0,1.0,1.0
epigenomics_9197_fastqSplit_0,65.41577922426221,113.11913328441541
epigenomics_9197_fastqSplit_1,57.63622112342993,106.68161361781993
epigenomics_9197_filterContams_0,20.531702153976127,72.97636987321523
epigenomics_9197_filterContams_1,21.4898187439315,69.51715904315554
epigenomics_9197_filterContams_2,19.165580728568294,62.456203297357526
epigenomics_9197_filterContams_3,15.961663985300087,71.84046734177713
epigenomics_9197_filterContams_4,15.204582472960816,70.21092799814897
epigenomics_9197_filterContams_5,22.791996536762674,75.01182556692135
epigenomics_9197_filterContams_6,22.330102487126815,66.7612787399718
epigenomics_9197_filterContams_7,21.047594550132434,76.95897404644897
epigenomics_9197_filterContams_8,16.21524189065751,67.76236522539124
epigenomics_9197_filterContams_9,14.766956575178323,60.25530100660316
epigenomics_9197_filterContams_10,23.748429464853885,55.65892161440935
epigenomics_9197_filterContams_11,21.29456113267397,72.07019434890864
epigenomics_9197_filterContams_12,18.409852845970494,58.03187309963226
epigenomics_9197_filterContams_13,19.034157763972853,71.58506607016726
epigenomics_9197_filterContams_14,16.817291390331796,64.03301712653563
epigenomics_9197_filterContams_15,15.272180847359612,74.66185424150339
epigenomics_9197_filterContams_16,17.31569848369152,61.869789697141684
epigenomics_9197_filterContams_17,15.600912494872146,55.7737461195111
epigenomics_9197_filterContams_18,19.81281822744902,77.90497946161523
epigenomics_9197_filterContams_19,18.875341349457273,62.38524148741411
epigenomics_9197_filterContams_20,20.982955911567295,65.05063282365316
epigenomics_9197_filterContams_21,14.502154879544921,54.51042376851407
epigenomics_9197_filterContams_22,23.590727804444562,65.61339336208736
epigenomics_9197_filterContams_23,20.35079925101232,63.99898350281977
epigenomics_9197_filterContams_24,24.060462133997227,50.26254718866603
epigenomics_9197_filterContams_25,21.59925692415845,55.18511701956505
epigenomics_9197_filterContams_26,24.73874311450965,61.93288551287771
epigenomics_9197_filterContams_27,19.256657024026484,69.62975030406119
epigenomics_9197_filterContams_28,15.647468278255086,74.92182947579207
epigenomics_9197_filterContams_29,24.546137779017144,39.17074037717389
epigenomics_9197_filterContams_30,16.29101935525012,62.78883490271894
epigenomics_9197_filterContams_31,23.743022276076235,68.62482762674455
epigenomics_9197_filterContams_32,18.636062583253768,63.66796179885639
epigenomics_9197_filterContams_33,24.258377728681133,62.53694432326158
epigenomics_9197_filterContams_34,16.374053637167602,68.91886950892638
epigenomics_9197_filterContams_35,16.738248152802036,62.20695846926592
epigenomics_9197_filterContams_36,20.117329049511604,67.48283267861875
epigenomics_9197_filterContams_37,13.942415633422964,62.85396037451675
epigenomics_9197_filterContams_38,24.113607668496087,74.479049286485
epigenomics_9197_filterContams_39,18.199844156115095,61.39072354311865
epigenomics_9197_filterContams_40,16.133025817239865,57.96593287261561
epigenomics_9197_filterContams_41,17.941946867505774,58.1445175188877
epigenomics_9197_filterContams_42,20.554836273859344,61.6943365197768
epigenomics_9197_filterContams_43,19.83495032771781,60.662295365472865
epigenomics_9197_filterContams_44,18.074074020739168,72.03295774486641
epigenomics_9197_filterContams_45,19.890573523043503,59.01354530548398
epigenomics_9197_filterContams_46,20.87881866232882,61.195344373931725
epigenomics_9197_filterContams_47,18.939257345325295,68.51736238426231
epigenomics_9197_filterContams_48,24.9385834884741,47.8374606440552
epigenomics_9197_filterContams_49,17.602588338200174,80.27274387831623
epigenomics_9197_filterContams_50,20.011188291554177,60.29447515730195
epigenomics_9197_filterContams_51,18.951481677774396,72.25120288451741
epigenomics_9197_filterContams_52,19.841487848119215,64.95881267031409
epigenomics_9197_filterContams_53,21.421548342676846,47.701397264296915
epigenomics_9197_filterContams_54,18.637990733258682,75.8430653178244
epigenomics_9197_filterContams_55,19.115449211683995,64.60562980857304
epigenomics_9197_filterContams_56,20.649247197623197,64.15426868493238
epigenomics_9197_filterContams_57,19.61455634982399,74.2845068791818
epigenomics_9197_filterContams_58,20.29427374083379,82.41505540211423
epigenomics_9197_filterContams_59,21.48825473356707,66.27199372137483
epigenomics_9197_filterContams_60,17.11624615719399,79.68175113954821
epigenomics_9197_filterContams_61,21.715019817269493,74.28204271641668
epigenomics_9197_filterContams_62,18.701963303778705,83.5532373776644
epigenomics_9197_filterContams_63,15.949239466581565,62.29864626293914
epigenomics_9197_filterContams_64,17.718931615461496,62.11554637896164
epigenomics_9197_filterContams_65,21.32600328362455,61.50464975632216
epigenomics_9197_filterContams_66,19.313717269727526,59.373694288571144
epigenomics_9197_filterContams_67,15.321871959249286,45.36105664142234
epigenomics_9197_filterContams_68,18.705275140127217,63.00620586017245
epigenomics_9197_filterContams_69,20.510889444932495,68.50232936995859
epigenomics_9197_filterContams_70,15.183905694381517,63.92623301998554
epigenomics_9197_filterContams_71,20.2565391343836,75.739970775925
epigenomics_9197_filterContams_72,22.891316555605997,58.14178598678185
epigenomics_9197_filterContams_73,25.47306418904558,67.36673775696133
epigenomics_9197_filterContams_74,25.751740182307362,66.9769686924841
epigenomics_9197_filterContams_75,19.46490043282071,66.86542149638211
epigenomics_9197_filterContams_76,18.55175150239066,62.11768058924981
epigenomics_9197_filterContams_77,17.930794230277517,68.39031179635153
epigenomics_9197_filterContams_78,15.781272054516883,65.90374115685886
epigenomics_9197_filterContams_79,25.351446761698156,74.67833862186707
epigenomics_9197_filterContams_80,20.001905047373683,67.32334615329633
epigenomics_9197_filterContams_81,14.562697267956848,63.13712287307084
epigenomics_9197_filterContams_82,17.0122308606048,48.47618647065835
epigenomics_9197_filterContams_83,20.37612819978117,49.87169942524915
epigenomics_9197_filterContams_84,19.662626962930574,61.951169703809406
epigenomics_9197_filterContams_85,21.470644739046513,50.432263912005254
epigenomics_9197_filterContams_86,23.182565828679902,57.8458056123323
epigenomics_9197_filterContams_87,19.307134625728718,65.66911285909651
epigenomics_9197_filterContams_88,18.078676342899982,75.45861605240124
epigenomics_9197_filterContams_89,29.994473280714995,62.451540070639304
epigenomics_9197_filterContams_90,19.587569807809338,59.36077657326187
epigenomics_9197_filterContams_91,21.09362761537118,70.19246042737196
epigenomics_9197_filterContams_92,17.481650533928793,69.28041057670964
epigenomics_9197_filterContams_93,22.870587729039354,62.45234583779981
epigenomics_9197_filterContams_94,23.675813344403785,85.0686560687837
epigenomics_9197_filterContams_95,21.36574293559942,67.33100444423647
epigenomics_9197_filterContams_96,20.302629749863797,49.48389767739524
epigenomics_9197_filterContams_97,20.674555903039742,68.13109181954606
epigenomics_9197_filterContams_98,24.07897392757421,56.077023964325846
epigenomics_9197_filterContams_99,22.599480182585694,64.75023140252357
epigenomics_9197_filterContams_100,21.438363329573477,71.08644161577294
epigenomics_9197_filterContams_101,18.379264895193547,56.729808890006254
epigenomics_9197_filterContams_102,19.848467475761677,75.0153266536792
epigenomics_9197_filterContams_103,19.81747490017147,73.9998357054893
epigenomics_9197_filterContams_104,16.590270374255972,68.35286025606736
epigenomics_9197_filterContams_105,23.248098996070848,68.51624947522588
epigenomics_9197_filterContams_106,19.625354071612154,70.43277340329647
epigenomics_9197_filterContams_107,25.35318275609086,77.93949967572014
epigenomics_9197_filterContams_108,20.3183534610924,61.510172226898796
epigenomics_9197_filterContams_109,19.700465678171952,62.83592028917278
epigenomics_9197_filterContams_110,16.47028437955259,64.19008022380115
epigenomics_9197_filterContams_111,19.699223196302732,56.63749568623589
epigenomics_9197_filterContams_112,17.436611915615025,63.280018106482686
epigenomics_9197_filterContams_113,16.947297187850257,69.66170222818954
epigenomics_9197_filterContams_114,18.035196336474197,77.03461843575248
epigenomics_9197_filterContams_115,19.053729038186333,79.31422404401066
epigenomics_9197_filterContams_116,12.19030558060671,58.13758062859023
epigenomics_9197_filterContams_117,19.063915363248267,68.40875119419253
epigenomics_9197_filterContams_118,24.50470628955543,71.81878109777286
epigenomics_9197_filterContams_119,21.712378583788183,73.0875603711864
epigenomics_9197_filterContams_120,13.454327967233091,67.54929517634582
epigenomics_9197_filterContams_121,19.049271807116614,54.53652414100601
epigenomics_9197_filterContams_122,17.01217472513253,62.98705041447415
epigenomics_9197_filterContams_123,23.74184318957542,69.47883565681016
epigenomics_9197_filterContams_124,19.766991106572092,63.35075299314147
epigenomics_9197_filterContams_125,17.863155660382635,67.46627945386987
epigenomics_9197_filterContams_126,20.470338177039185,68.85004103496009
epigenomics_9197_filterContams_127,21.154337687634513,60.46052426958049
epigenomics_9197_filterContams_128,22.75711808222205,67.49360926083341
epigenomics_9197_filterContams_129,14.180417437860486,64.55657951272879
epigenomics_9197_filterContams_130,21.97675142351211,69.09494593778032
epigenomics_9197_filterContams_131,16.58738243839987,65.42018326704671
epigenomics_9197_filterContams_132,18.494045459140928,68.93386423092231
epigenomics_9197_filterContams_133,20.702688259602276,57.82396103794493
epigenomics_9197_filterContams_134,13.522959425299264,77.85758425476541
epigenomics_9197_filterContams_135,16.759039829718404,79.03549663527541
epigenomics_9197_filterContams_136,19.80268249884195,69.08646952210545
epigenomics_9197_filterContams_137,22.599280469433854,71.66606863368986
epigenomics_9197_filterContams_138,22.329033512759587,64.42928580871384
epigenomics_9197_filterContams_139,18.51998739717148,74.91343504330901
epigenomics_9197_filterContams_140,22.13097026389451,62.9880098231663
epigenomics_9197_filterContams_141,18.288908439860666,76.83498212653983
epigenomics_9197_filterContams_142,18.376529407908414,57.648147680471716
epigenomics_9197_filterContams_143,23.941898448864862,62.54204001751514
epigenomics_9197_filterContams_144,25.490096304054678,74.54957494940071
epigenomics_9197_filterContams_145,17.804119157684127,58.12612625692361
epigenomics_9197_filterContams_146,23.338343982442368,67.26241524552702
epigenomics_9197_filterContams_147,23.461084459714474,71.4249575151518
epigenomics_9197_filterContams_148,20.811941740989774,65.51145444702456
epigenomics_9197_filterContams_149,23.164970792833852,67.16797654184731
epigenomics_9197_filterContams_150,15.407839719271005,65.81299260617874
epigenomics_9197_filterContams_151,27.47167601179903,62.127058532483005
epigenomics_9197_filterContams_152,19.405567561378003,63.80132594595384
epigenomics_9197_filterContams_153,19.055695606044928,63.95647119686375
epigenomics_9197_filterContams_154,19.905395965357133,47.178153531231466
epigenomics_9197_filterContams_155,15.324327778953323,54.14793758592307
epigenomics_9197_filterContams_156,14.319566205152068,66.81202488488344
epigenomics_9197_filterContams_157,17.488359859239033,58.128077548574545
epigenomics_9197_filterContams_158,24.272461353383008,64.83846367384353
epigenomics_9197_filterContams_159,19.102822606062478,58.16373691427151
epigenomics_9197_filterContams_160,16.905415535270976,69.83556719169219
epigenomics_9197_filterContams_161,22.530313809531066,58.04704830740887
epigenomics_9197_filterContams_162,17.775817962127924,62.64985857904384
epigenomics_9197_filterContams_163,20.638844718938387,75.21497456447936
epigenomics_9197_filterContams_164,14.222485420111585,74.0912711695756
epigenomics_9197_filterContams_165,14.00749024784098,64.11261241300859
epigenomics_9197_filterContams_166,20.434741908469093,68.87009921973625
epigenomics_9197_filterContams_167,22.686633809877154,80.3229284915595
epigenomics_9197_filterContams_168,22.627825679852013,66.37495344288534
epigenomics_9197_filterContams_169,19.543118273892176,64.02644362417064
epigenomics_9197_filterContams_170,16.833411514896053,53.60907206528633
epigenomics_9197_filterContams_171,19.14202340881546,51.25253251275376
epigenomics_9197_filterContams_172,19.70033300788452,72.95224471293228
epigenomics_9197_filterContams_173,18.550976220640585,63.0727203465525
epigenomics_9197_filterContams_174,21.601418498248442,66.83614614693133
epigenomics_9197_filterContams_175,19.846372314399225,79.89591601267202
epigenomics_9197_filterContams_176,22.14867615264644,69.98273552106724
epigenomics_9197_filterContams_177,15.69894490453299,72.39505697776876
epigenomics_9197_filterContams_178,21.658062112265934,69.44163671437195
epigenomics_9197_filterContams_179,17.691717375066013,60.539380711861355
epigenomics_9197_filterContams_180,21.39891256296076,56.02233702968236
epigenomics_9197_filterContams_181,13.986254401719222,63.46227100055253
epigenomics_9197_filterContams_182,21.633755248798998,61.60604577734746
epigenomics_9197_filterContams_183,24.573072512029384,72.92882385028939
epigenomics_9197_filterContams_184,17.574639316564728,79.67318773061032
epigenomics_9197_filterContams_185,17.29650237679715,75.73510264905119
epigenomics_9197_filterContams_186,28.967478969843384,74.6201227843729
epigenomics_9197_filterContams_187,18.95793490958897,73.26233509109805
epigenomics_9197_filterContams_188,20.681601356056646,84.00987968788235
epigenomics_9197_filterContams_189,17.74359280760524,68.10907520186049
epigenomics_9197_filterContams_190,13.530127240994013,64.01627263000063
epigenomics_9197_filterContams_191,18.273292190309476,78.28939837126849
epigenomics_9197_filterContams_192,19.85984203574147,67.5215357773941
epigenomics_9197_filterContams_193,18.723201323635884,65.99183143021288
epigenomics_9197_filterContams_194,13.169344954199564,63.095952189538316
epigenomics_9197_filterContams_195,19.313417454118483,85.31347734847272
epigenomics_9197_filterContams_196,23.75701508516088,50.08713321013603
epigenomics_9197_filterContams_197,16.376970146384203,80.74967300913244
epigenomics_9197_filterContams_198,17.122972939325546,63.929051035936155
epigenomics_9197_filterContams_199,21.23385104594858,72.41326397916059
epigenomics_9197_filterContams_200,21.92760048894017,71.92399131523096
epigenomics_9197_filterContams_201,21.16240233016908,65.51557882587942
epigenomics_9197_filterContams_202,25.88422231001374,62.186538423256124
epigenomics_9197_filterContams_203,21.776132304364076,73.81693353785107
epigenomics_9197_filterContams_204,19.336896029777808,80.71483757470901
epigenomics_9197_filterContams_205,22.385891616224935,69.56715161362405
epigenomics_9197_filterContams_206,18.608348074231532,68.2760511426041
epigenomics_9197_filterContams_207,19.931240008867768,53.58746568102773
epigenomics_9197_filterContams_208,21.356544274208563,55.82683210651201
epigenomics_9197_filterContams_209,16.322106308246422,72.41737568379148
epigenomics_9197_filterContams_210,19.642198728119315,52.712660674457005
epigenomics_9197_filterContams_211,24.14131282644405,53.80826340464614
epigenomics_9197_filterContams_212,21.835268113163643,64.04397418535821
epigenomics_9197_filterContams_213,18.859267494896386,65.53593545593681
epigenomics_9197_filterContams_214,23.102044883218404,61.74508996860094
epigenomics_9197_filterContams_215,23.741676244612492,64.46443526510855
epigenomics_9197_filterContams_216,16.283909173602076,57.50293756333996
epigenomics_9197_filterContams_217,20.648913549038674,80.04491344140997
epigenomics_9197_filterContams_218,18.186020504808287,50.37166442735317
epigenomics_9197_filterContams_219,24.927498358913287,65.52698297985744
epigenomics_9197_filterContams_220,17.72943658544685,71.45639393822543
epigenomics_9197_filterContams_221,25.82868102133783,68.31556508113732
epigenomics_9197_filterContams_222,20.30018976518014,66.52316344524311
epigenomics_9197_filterContams_223,20.64446778657039,72.6471206107801
epigenomics_9197_filterContams_224,18.102652445720164,61.94151808982021
epigenomics_9197_filterContams_225,26.45601613495064,65.07182822923497
epigenomics_9197_filterContams_226,20.41780072527655,61.39599287149407
epigenomics_9197_filterContams_227,18.783296089953325,46.76705511017181
epigenomics_9197_filterContams_228,21.355423702626517,74.16798666314904
epigenomics_9197_filterContams_229,22.41740649701677,73.9290663153792
epigenomics_9197_filterContams_230,16.8432434262941,70.32931501717424
epigenomics_9197_filterContams_231,17.743967685913727,74.2348913452207
epigenomics_9197_filterContams_232,18.74396864503362,67.88359945898556
epigenomics_9197_filterContams_233,19.22235906273187,67.27497344548162
epigenomics_9197_filterContams_234,21.915035161835377,66.84293120057417
epigenomics_9197_filterContams_235,17.02890191119765,64.51685394565165
epigenomics_9197_filterContams_236,17.426139947695912,71.1559504195082
epigenomics_9197_filterContams_237,14.233611836038355,73.1063263972946
epigenomics_9197_filterContams_238,16.921219359660217,67.4312078038089
epigenomics_9197_filterContams_239,23.321064542542352,55.61699893872637
epigenomics_9197_filterContams_240,20.933849676544572,70.94363886689537
epigenomics_9197_filterContams_241,20.91861313840768,64.91309260550311
epigenomics_9197_filterContams_242,16.58738123619119,49.54711512922722
epigenomics_9197_filterContams_243,20.488837789277568,50.813232646022186
epigenomics_9197_filterContams_244,19.501636787585856,72.47202235410145
epigenomics_9197_filterContams_245,22.32533826291697,74.13742159587628
epigenomics_9197_filterContams_246,19.613911945857975,69.26397665068774
epigenomics_9197_filterContams_247,20.240793194147116,65.7772098956684
epigenomics_9197_filterContams_248,20.741386210592456,60.90184719992787
epigenomics_9197_filterContams_249,24.24601148946589,56.964162117199244
epigenomics_9197_filterContams_250,21.930945117844697,59.27355541011832
epigenomics_9197_filterContams_251,17.405649373621415,66.72768719386939
epigenomics_9197_filterContams_252,14.385769531017306,55.63882334466065
epigenomics_9197_filterContams_253,19.483672191671708,66.76551840746815
epigenomics_9197_filterContams_254,18.713310243696263,60.91484692315525
epigenomics_9197_filterContams_255,18.50273726981278,68.553979321452
epigenomics_9197_filterContams_256,26.445511554882103,61.611416779989085
epigenomics_9197_filterContams_257,22.46066554469999,78.09872971496596
epigenomics_9197_filterContams_258,16.236243315938783,73.86911446515776
epigenomics_9197_filterContams_259,19.261189484042724,61.21566051150762
epigenomics_9197_filterContams_260,21.71612688830315,50.04867381893344
epigenomics_9197_filterContams_261,15.371021896613847,62.778661853818676
epigenomics_9197_filterContams_262,14.601453817289524,71.59779516794146
epigenomics_9197_filterContams_263,19.33828786839096,59.544042906046315
epigenomics_9197_filterContams_264,15.854840907519165,45.78185126082738
epigenomics_9197_filterContams_265,12.470329311912131,62.89523547079961
epigenomics_9197_filterContams_266,23.21672873524023,70.53656837580357
epigenomics_9197_filterContams_267,18.367793863442742,60.09889731556658
epigenomics_9197_filterContams_268,17.78994461642906,63.272344985263295
epigenomics_9197_filterContams_269,26.98653938472654,57.618586649800235
epigenomics_9197_filterContams_270,25.965344506763607,61.964741490164016
epigenomics_9197_filterContams_271,17.310161783483586,58.877792583430825
epigenomics_9197_filterContams_272,7.931190084755684,65.05177520206847
epigenomics_9197_filterContams_273,22.001469471515055,60.188581051172235
epigenomics_9197_filterContams_274,19.426280678017555,54.35251052688915
epigenomics_9197_filterContams_275,20.240579046436963,72.16988364036769
epigenomics_9197_filterContams_276,23.094451269733582,64.94321815803872
epigenomics_9197_filterContams_277,19.82339887085899,66.35928827159267
epigenomics_9197_filterContams_278,19.971459283743357,64.76458915492107
epigenomics_9197_filterContams_279,20.900324069541423,66.46730548108152
epigenomics_9197_filterContams_280,21.805605452434385,78.5372453133292
epigenomics_9197_filterContams_281,22.821549752427664,65.98431651352816
epigenomics_9197_filterContams_282,21.060954318428564,52.80060374367385
epigenomics_9197_filterContams_283,21.47839089865139,72.96514488189091
epigenomics_9197_filterContams_284,17.79255845200319,69.37766381765115
epigenomics_9197_filterContams_285,25.717509860094356,43.60533314856965
epigenomics_9197_filterContams_286,20.71357639804136,66.67356153896739
epigenomics_9197_filterContams_287,21.697299725498606,63.96721803158705
epigenomics_9197_filterContams_288,22.079099053527568,70.59373867896045
