request,latency,mem
epigenomics_4127_entry_0,1.0,1.0
epigenomics_4127_fastqSplit_0,65.28715098558648,108.24183729242283
epigenomics_4127_fastqSplit_1,62.16740860793207,95.47010485374892
epigenomics_4127_filterContams_0,19.330635917355487,80.75173392876381
epigenomics_4127_filterContams_1,15.967626577047874,63.87829394705488
epigenomics_4127_filterContams_2,19.721083723640515,66.07973541188386
epigenomics_4127_filterContams_3,18.63647728994006,70.04960706456359
epigenomics_4127_filterContams_4,18.031894125303335,63.571853775488094
epigenomics_4127_filterContams_5,17.498828415714815,62.89586267369903
epigenomics_4127_filterContams_6,16.590738277995506,57.956824718951594
epigenomics_4127_filterContams_7,19.619840463849577,44.55642698701556
epigenomics_4127_filterContams_8,21.934002205430076,66.48459831792219
epigenomics_4127_filterContams_9,19.237458745998747,70.80832086392633
epigenomics_4127_filterContams_10,22.60007165203601,63.27123789424567
epigenomics_4127_filterContams_11,15.271232718552088,76.0948111724172
epigenomics_4127_filterContams_12,27.260301448916316,64.04336806759358
epigenomics_4127_filterContams_13,16.664656588921364,59.907542768852736
epigenomics_4127_filterContams_14,17.85937168221721,67.80328077925462
epigenomics_4127_filterContams_15,20.770773802281514,72.8831123577782
epigenomics_4127_filterContams_16,18.619315321724585,54.65903960740332
epigenomics_4127_filterContams_17,25.58164382046227,65.34757103050018
epigenomics_4127_filterContams_18,17.274475420902036,73.26979255373236
epigenomics_4127_filterContams_19,15.674059198210712,72.54308008355162
epigenomics_4127_filterContams_20,21.277975880780087,58.89807705765507
epigenomics_4127_filterContams_21,23.72604552055735,47.67182933881472
epigenomics_4127_filterContams_22,20.958769467115687,58.242102623480356
epigenomics_4127_filterContams_23,20.986221320162347,77.82462290065119
epigenomics_4127_filterContams_24,20.177283303707064,69.6787517467541
epigenomics_4127_filterContams_25,14.601991082049427,77.49868136079928
epigenomics_4127_filterContams_26,15.561845211017935,67.69421985306063
epigenomics_4127_filterContams_27,17.113550202629508,70.08355031835234
epigenomics_4127_filterContams_28,18.42093629286356,53.06794443314233
epigenomics_4127_filterContams_29,24.617421913168048,83.82278938797
epigenomics_4127_filterContams_30,21.830098263594934,72.09212616524397
epigenomics_4127_filterContams_31,21.876768067855682,68.17163971474614
epigenomics_4127_filterContams_32,17.242755691179838,66.48256801299914
epigenomics_4127_filterContams_33,22.156072087326024,77.58707907877229
epigenomics_4127_filterContams_34,21.66805191367985,61.24233823726057
epigenomics_4127_filterContams_35,22.159800642800676,58.43577356583171
epigenomics_4127_filterContams_36,24.057066087245794,72.03282614132868
epigenomics_4127_filterContams_37,20.92072143639911,69.42071773982231
epigenomics_4127_filterContams_38,16.451573357276594,64.57545712452718
epigenomics_4127_filterContams_39,19.50937247548414,53.65666752267427
epigenomics_4127_filterContams_40,17.841148458483474,65.24922435880333
epigenomics_4127_filterContams_41,16.434502338490564,63.00328996378267
epigenomics_4127_filterContams_42,22.008390784599676,67.38550444529845
epigenomics_4127_filterContams_43,19.384451578425505,49.27046447812359
epigenomics_4127_filterContams_44,19.75153429040481,71.41702540115675
epigenomics_4127_filterContams_45,17.90830767838182,48.03882919710571
epigenomics_4127_filterContams_46,25.762744794496385,62.26803920035829
epigenomics_4127_filterContams_47,18.50312179480901,69.3118514201484
epigenomics_4127_filterContams_48,21.91601037746462,65.37013221507891
epigenomics_4127_filterContams_49,19.63341447001215,62.39492883333105
epigenomics_4127_filterContams_50,21.32655103788441,59.97205663091607
epigenomics_4127_filterContams_51,15.993903901792367,62.34395153909167
epigenomics_4127_filterContams_52,22.771447341535648,76.36392747817683
epigenomics_4127_filterContams_53,21.5669292050548,63.696917035387465
epigenomics_4127_filterContams_54,23.424984567801303,57.37070052989188
epigenomics_4127_filterContams_55,19.498026777634553,56.191750682448486
epigenomics_4127_filterContams_56,20.896731029008794,68.83798889892002
epigenomics_4127_filterContams_57,21.46848313332186,70.40581807605558
epigenomics_4127_filterContams_58,18.842395546351803,77.06150457208757
epigenomics_4127_filterContams_59,15.507962135709842,66.14532904625894
epigenomics_4127_filterContams_60,21.355085204320908,53.60004646161037
epigenomics_4127_filterContams_61,20.235532946293198,81.71904496203797
epigenomics_4127_filterContams_62,23.0946519248928,60.73059539739782
epigenomics_4127_filterContams_63,21.603010416352742,72.58698653867744
epigenomics_4127_filterContams_64,21.788384573655296,61.05601150153175
epigenomics_4127_filterContams_65,22.98053227496804,67.1522904118648
epigenomics_4127_filterContams_66,21.83010275515345,67.4811448481447
epigenomics_4127_filterContams_67,18.445149687848907,66.60713411024811
epigenomics_4127_filterContams_68,19.91373376912228,49.169567430592636
epigenomics_4127_filterContams_69,20.854766447597935,54.09975950264223
epigenomics_4127_filterContams_70,21.768759683571634,62.82443668013938
epigenomics_4127_filterContams_71,17.187921099633062,77.70302164907153
epigenomics_4127_filterContams_72,21.41784378942747,68.34660883161936
epigenomics_4127_filterContams_73,15.938749226343843,62.21922655470916
epigenomics_4127_filterContams_74,19.56880326723064,65.78549239972789
epigenomics_4127_filterContams_75,17.159138076705254,56.894719691549575
epigenomics_4127_filterContams_76,20.123823926186738,57.437599321950984
epigenomics_4127_filterContams_77,19.99496125615559,72.79902839289606
epigenomics_4127_filterContams_78,21.168090510028804,64.69549995808255
epigenomics_4127_filterContams_79,19.314674797869166,80.47093142378831
epigenomics_4127_filterContams_80,24.273251813023386,65.29626188989312
epigenomics_4127_filterContams_81,21.671506076798522,78.78247937033038
epigenomics_4127_filterContams_82,16.53834226182221,64.16193917604107
epigenomics_4127_filterContams_83,13.991083675572622,56.329116693230574
epigenomics_4127_filterContams_84,16.992216088528014,67.29065836669545
epigenomics_4127_filterContams_85,17.861353500262357,60.032193936023845
epigenomics_4127_filterContams_86,21.258413900141065,70.1445790922819
epigenomics_4127_filterContams_87,12.604733985706652,71.42670582527757
epigenomics_4127_filterContams_88,25.969819863422334,71.88394280460224
epigenomics_4127_filterContams_89,22.03287837225803,81.8394140447855
epigenomics_4127_filterContams_90,15.104639570975586,55.77931812388435
epigenomics_4127_filterContams_91,18.39469724356427,74.30467672780398
epigenomics_4127_filterContams_92,21.823288130986104,65.3041475079842
epigenomics_4127_filterContams_93,22.12068822337952,55.79436997005442
epigenomics_4127_filterContams_94,22.817730496537,69.85705179002122
epigenomics_4127_filterContams_95,28.291853615182674,59.85318000406255
epigenomics_4127_filterContams_96,19.84142965996305,48.6498848547864
epigenomics_4127_filterContams_97,25.59405818404366,65.32118003103093
epigenomics_4127_filterContams_98,15.875511664100475,49.345012041652126
epigenomics_4127_filterContams_99,26.533398148274287,44.84047327971903
epigenomics_4127_filterContams_100,17.79362190350536,59.92000612537716
epigenomics_4127_filterContams_101,18.485919305164096,67.05725598869023
epigenomics_4127_filterContams_102,16.109310663478634,78.17156659992598
epigenomics_4127_filterContams_103,19.875962312523985,68.78508303131814
epigenomics_4127_filterContams_104,20.415083297429206,67.33790690726852
epigenomics_4127_filterContams_105,18.416205950698995,50.96463998609093
epigenomics_4127_filterContams_106,20.344016306306482,52.092012758443715
epigenomics_4127_filterContams_107,17.83855340200994,64.73577028117366
epigenomics_4127_filterContams_108,22.45740560720997,78.54845186675213
epigenomics_4127_filterContams_109,22.34775736660142,67.2793724105362
epigenomics_4127_filterContams_110,20.007658379114545,65.75305916997033
epigenomics_4127_filterContams_111,19.139844203159917,59.20971031135904
epigenomics_4127_filterContams_112,25.09769560635641,75.41891737764342
epigenomics_4127_filterContams_113,14.305008989129526,73.29392795853859
epigenomics_4127_filterContams_114,16.9142511689874,67.67847308663953
epigenomics_4127_filterContams_115,18.589294159828164,70.15450505428147
epigenomics_4127_filterContams_116,20.74833974788728,71.78437996397557
epigenomics_4127_filterContams_117,21.489013560010882,64.88126457696197
epigenomics_4127_filterContams_118,13.817672540757819,77.15036286922293
epigenomics_4127_filterContams_119,23.50360829247277,70.83758243778774
epigenomics_4127_filterContams_120,22.175251236050322,82.02034551944408
epigenomics_4127_filterContams_121,17.697487786708624,69.55426535375166
epigenomics_4127_filterContams_122,18.63713478894742,58.63719333164004
epigenomics_4127_filterContams_123,21.568387219049196,73.40346380324524
epigenomics_4127_filterContams_124,19.8973627624601,62.8862989054652
